Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1984-06-29,0.09026216898449546,0.09496745749121992,0.09026216898449546,0.09068991988897324,141993600,0.0,0.0
1984-07-02,0.09068992043137752,0.09111767704990745,0.08598386084484501,0.08769487589597702,159667200,0.0,0.0
1984-07-03,0.0876948761323462,0.08812263275202907,0.08512835354873047,0.08641161769628525,179065600,0.0,0.0
1984-07-05,0.08641164470565434,0.08726715250092916,0.08341737027794024,0.08470062911510468,93184000,0.0,0.0
1984-07-06,0.08470059912960563,0.0872671216068361,0.08298958414478531,0.08598385751247406,95648000,0.0,0.0
1984-07-09,0.08598386229653554,0.09026217104826391,0.08470060384226782,0.08983441442251205,190668800,0.0,0.0
1984-07-10,0.08983440656984923,0.09282868555389263,0.08940588464137014,0.09197317808866501,172300800,0.0,0.0
1984-07-11,0.09197318402539413,0.09325644245032125,0.08940589041238436,0.09068991988897324,121094400,0.0,0.0
1984-07-12,0.09068989377764959,0.09282866481872748,0.09026214299632931,0.09111765027046204,168694400,0.0,0.0
1984-07-13,0.091117674658859,0.09282868966509172,0.0889781377051688,0.09026216715574265,135945600,0.0,0.0
1984-07-16,0.09026217317618447,0.09026217317618447,0.08555611339925334,0.08812263607978821,202988800,0.0,0.0
1984-07-17,0.08812263607978821,0.08897814363996649,0.08683937188377375,0.08812263607978821,84851200,0.0,0.0
1984-07-18,0.08812265728608355,0.0885504083133619,0.08641164175397928,0.08683939278125763,104025600,0.0,0.0
1984-07-19,0.08683939278125763,0.08812265728608355,0.0859838850152055,0.08683939278125763,77907200,0.0,0.0
1984-07-20,0.08683939278125763,0.08812265728608355,0.08641164175397928,0.08683939278125763,33174400,0.0,0.0
1984-07-23,0.08683936500488422,0.08683936500488422,0.08384509163719547,0.08598385751247406,94035200,0.0,0.0
1984-07-24,0.08598383557422593,0.09240090832591505,0.08555608479290563,0.09111765027046204,179244800,0.0,0.0
1984-07-25,0.09154541790485382,0.09368418933966925,0.09154541790485382,0.09154541790485382,200457600,0.0,0.0
1984-07-26,0.09154543598827761,0.09453971544619542,0.09068992838765742,0.09325645118951797,143337600,0.0,0.0
1984-07-27,0.09325640448313276,0.09411191165528213,0.09240089731098339,0.0928286537528038,73942400,0.0,0.0
1984-07-30,0.09282866638223408,0.09325641717075894,0.08641159352246267,0.08726710081100464,125036800,0.0,0.0
1984-07-31,0.08726710081100464,0.08855035888807147,0.0851283297339036,0.08726710081100464,199628800,0.0,0.0
1984-08-01,0.08726711212762776,0.0881226195271102,0.08298957513021553,0.08555609732866287,285734400,0.0,0.0
1984-08-02,0.08555607821791537,0.08683933617474993,0.08256180584430695,0.08256180584430695,303676800,0.0,0.0
1984-08-03,0.08256184680620549,0.09411196233399939,0.08213409013404072,0.09368421137332916,618060800,0.0,0.0
1984-08-06,0.09368416234702562,0.10437876464534143,0.0932564058987121,0.10010045766830444,626796800,0.0,0.0
1984-08-07,0.10010046873295073,0.10266776162349352,0.09539518726184266,0.101383738219738,332483200,0.0,0.0
1984-08-08,0.1013837574145082,0.10352329421452916,0.09667845791807929,0.09753397107124329,294403200,0.0,0.0
1984-08-09,0.09753397239643806,0.10266778245631306,0.09539520661894843,0.10181228071451187,257622400,0.0,0.0
1984-08-10,0.1018122793311877,0.10566205425146609,0.09710621449466128,0.09753397107124329,397376000,0.0,0.0
1984-08-13,0.09753400424693387,0.10352332942745794,0.09625074550368053,0.10266781598329544,241449600,0.0,0.0
1984-08-14,0.10266778095012544,0.1035232941023625,0.097533970965566,0.09881722927093506,174070400,0.0,0.0
1984-08-15,0.0983894595801773,0.0983894595801773,0.0945396851772186,0.09539519250392914,178886400,0.0,0.0
1984-08-16,0.09539524235071627,0.09710625218669723,0.09411197783436119,0.0962507501244545,144816000,0.0,0.0
1984-08-17,0.09625074370457863,0.09667848899567413,0.09282871283787346,0.09411197155714035,153932800,0.0,0.0
1984-08-20,0.09411196233399939,0.09453971900616417,0.09111768847482413,0.09368421137332916,138454400,0.0,0.0
1984-08-21,0.09368419043947163,0.09838947280142074,0.09368419043947163,0.09753397107124329,179536000,0.0,0.0
1984-08-22,0.09753399025943743,0.10010050737787601,0.09496746742950446,0.09582297503948212,220416000,0.0,0.0
1984-08-23,0.09582299338183764,0.09796176567193095,0.09582299338183764,0.0962507501244545,83417600,0.0,0.0
1984-08-24,0.0962507501244545,0.09753400892931409,0.09539524235071627,0.0962507501244545,70896000,0.0,0.0
1984-08-27,0.09625069983063969,0.09625069983063969,0.09368417785050805,0.09539519250392914,87673600,0.0,0.0
1984-08-28,0.09539522761085917,0.0966784805059433,0.09453971996930849,0.0966784805059433,59158400,0.0,0.0
1984-08-29,0.09667848899567413,0.09710624570975983,0.09325646384046406,0.09411197155714035,74121600,0.0,0.0
1984-08-30,0.09411193060963534,0.09539519448205734,0.0924009159207344,0.0924009159207344,50960000,0.0,0.0
1984-08-31,0.0924009349298719,0.09282869154584347,0.08940589041238436,0.09068991988897324,137849600,0.0,0.0
1984-09-04,0.09068992196252185,0.09154542950253164,0.08897814154231679,0.08983441442251205,119840000,0.0,0.0
1984-09-05,0.08983441442251205,0.0911176785882737,0.08897814154231679,0.08983441442251205,103756800,0.0,0.0
1984-09-06,0.08983441236852391,0.09197318402539413,0.08983441236852391,0.09068991988897324,130972800,0.0,0.0
1984-09-07,0.09068991988897324,0.09197318402539413,0.08983441236852391,0.09068991988897324,83260800,0.0,0.0
1984-09-10,0.09068991805155398,0.091117674658859,0.08855038109786377,0.09026216715574265,64624000,0.0,0.0
1984-09-11,0.09111767062343738,0.09368419301912026,0.09111767062343738,0.09197317808866501,152387200,0.0,0.0
1984-09-12,0.09197318033900924,0.09240093122634228,0.08940588682889938,0.08940588682889938,133123200,0.0,0.0
1984-09-13,0.09411197155714035,0.09453972827122605,0.09411197155714035,0.09411197155714035,207334400,0.0,0.0
1984-09-14,0.0945396851772186,0.09753395796495926,0.0945396851772186,0.09539519250392914,246870400,0.0,0.0
1984-09-17,0.09796175360679626,0.09924501225360756,0.09796175360679626,0.09796175360679626,192752000,0.0,0.0
1984-09-18,0.09796172413191251,0.09881722583138544,0.09453969448804855,0.09453969448804855,97305600,0.0,0.0
1984-09-19,0.09453968713760688,0.09539519448205734,0.0924009159207344,0.0924009159207344,106288000,0.0,0.0
1984-09-20,0.0928286537528038,0.09368416092495319,0.0928286537528038,0.0928286537528038,66169600,0.0,0.0
1984-09-21,0.09282868555389263,0.09539520794957551,0.09068991403507685,0.09197317808866501,99836800,0.0,0.0
1984-09-24,0.09197315754459476,0.09240090832591505,0.09111765027046204,0.09111765027046204,79004800,0.0,0.0
1984-09-25,0.09068991625402295,0.09068991625402295,0.08940588682889938,0.08940588682889938,166790400,0.0,0.0
1984-09-26,0.08940589456430861,0.09325644678106144,0.08812263607978821,0.08812263607978821,110969600,0.0,0.0
1984-09-27,0.08812263607978821,0.08855038700413033,0.08812263607978821,0.08812263607978821,105929600,0.0,0.0
1984-09-28,0.08812262909924624,0.08812262909924624,0.08427284252765375,0.08598385751247406,233408000,0.0,0.0
1984-10-01,0.0855560860683521,0.0855560860683521,0.08384507149457932,0.08384507149457932,97776000,0.0,0.0
1984-10-02,0.08470062911510468,0.08769490354281875,0.08470062911510468,0.08470062911510468,118249600,0.0,0.0
1984-10-03,0.08598385751247406,0.0872671216068361,0.08598385751247406,0.08598385751247406,120422400,0.0,0.0
1984-10-04,0.08683939278125763,0.08769490054730977,0.08683939278125763,0.08683939278125763,125484800,0.0,0.0
1984-10-05,0.08683935187089004,0.08683935187089004,0.08470058631908846,0.08512833714485168,97574400,0.0,0.0
1984-10-08,0.08512833714485168,0.08555609368210765,0.08512833714485168,0.08512833714485168,46972800,0.0,0.0
1984-10-09,0.08512833906066285,0.08555609560754546,0.0842728316783905,0.0842728316783905,125260800,0.0,0.0
1984-10-10,0.08427284708468884,0.08427284708468884,0.08170633018016815,0.08170633018016815,364851200,0.0,0.0
1984-10-11,0.08170631162312694,0.08384507712830491,0.08127855509519577,0.08127855509519577,182761600,0.0,0.0
1984-10-12,0.0812785784931011,0.08170633514417185,0.07700027519963425,0.07785654813051224,265798400,0.0,0.0
1984-10-15,0.08213409781455994,0.08298960552739515,0.08213409781455994,0.08213409781455994,243264000,0.0,0.0
1984-10-16,0.08213408109375696,0.08256183771883968,0.08170633018016815,0.08170633018016815,118025600,0.0,0.0
1984-10-17,0.08512833714485168,0.08555609368210765,0.08512833714485168,0.08512833714485168,156643200,0.0,0.0
1984-10-18,0.08769487589597702,0.08812263251450694,0.08769487589597702,0.08769487589597702,247161600,0.0,0.0
1984-10-19,0.08769487589597702,0.09368419962660547,0.08726712498894093,0.08769487589597702,326121600,0.0,0.0
1984-10-22,0.08769490054730977,0.08897816505213568,0.08683939278125763,0.08683939278125763,114755200,0.0,0.0
1984-10-23,0.08897816389799118,0.0898344369933242,0.08897816389799118,0.08897816389799118,186435200,0.0,0.0
1984-10-24,0.08983441442251205,0.09068992196252185,0.08983441442251205,0.08983441442251205,167014400,0.0,0.0
1984-10-25,0.0898344131479475,0.0898344131479475,0.08641161769628525,0.08641161769628525,158166400,0.0,0.0
1984-10-26,0.0864116029898178,0.0864116029898178,0.08384508084300075,0.0842728316783905,114844800,0.0,0.0
1984-10-29,0.08470062911510468,0.08512838015699428,0.08470062911510468,0.08470062911510468,50646400,0.0,0.0
1984-10-30,0.08555609732866287,0.08641160472814531,0.08555609732866287,0.08555609732866287,74592000,0.0,0.0
1984-10-31,0.08555609368210765,0.08641160104512682,0.08512833714485168,0.08512833714485168,60233600,0.0,0.0
1984-11-01,0.08555609732866287,0.08641160472814531,0.08555609732866287,0.08555609732866287,47040000,0.0,0.0
1984-11-02,0.08555609368210765,0.08598384450787086,0.08470058631908846,0.08512833714485168,27686400,0.0,0.0
1984-11-05,0.08512838015699428,0.08683939574754393,0.08470062911510468,0.08470062911510468,105369600,0.0,0.0
1984-11-06,0.08983441442251205,0.09026217104826391,0.08983441442251205,0.08983441442251205,225321600,0.0,0.0
1984-11-07,0.0898344165403483,0.09026217317618447,0.08812263607978821,0.08812263607978821,231548800,0.0,0.0
1984-11-08,0.08812266029620398,0.08812266029620398,0.08470062911510468,0.08470062911510468,88121600,0.0,0.0
1984-11-09,0.08470057260832443,0.08512832336484621,0.07871202203657685,0.07956752926111221,294134400,0.0,0.0
1984-11-12,0.08256180584430695,0.08298955659275456,0.08256180584430695,0.08256180584430695,113254400,0.0,0.0
1984-11-13,0.08256180559790349,0.0842728142980792,0.0804230347275734,0.0804230347275734,126672000,0.0,0.0
1984-11-14,0.08127855509519577,0.08213406243956549,0.08127855509519577,0.08127855509519577,104339200,0.0,0.0
1984-11-15,0.08127855509519577,0.08213406243956549,0.08127855509519577,0.08127855509519577,106601600,0.0,0.0
1984-11-16,0.08127854371018295,0.08256180740273192,0.07913977850459043,0.07956752926111221,165760000,0.0,0.0
1984-11-19,0.07956757204942463,0.07999532874746897,0.07486151158809662,0.07486151158809662,232982400,0.0,0.0
1984-11-20,0.07742801308631897,0.07785653500537983,0.07742801308631897,0.07742801308631897,263244800,0.0,0.0
1984-11-21,0.0791398137807846,0.07956756472797433,0.0791398137807846,0.0791398137807846,178729600,0.0,0.0
1984-11-23,0.07999529693438752,0.08256181896749665,0.07999529693438752,0.08127855509519577,137088000,0.0,0.0
1984-11-26,0.08213409781455994,0.08213409781455994,0.08213409781455994,0.08213409781455994,100643200,0.0,0.0
1984-11-27,0.0842728316783905,0.08512833906066285,0.0842728316783905,0.0842728316783905,127411200,0.0,0.0
1984-11-28,0.0885503813624382,0.090689918322521,0.0885503813624382,0.0885503813624382,410524800,0.0,0.0
1984-11-29,0.0885504083133619,0.0885504083133619,0.08683939278125763,0.08683939278125763,174876800,0.0,0.0
1984-11-30,0.08683939574754393,0.08769490354281875,0.08427287236171946,0.08470062911510468,108707200,0.0,0.0
1984-12-03,0.08470059950159477,0.08512835039393166,0.08341734111309052,0.08341734111309052,98000000,0.0,0.0
1984-12-04,0.08512833714485168,0.08683935187089004,0.08512833714485168,0.08512833714485168,120377600,0.0,0.0
1984-12-05,0.08940588682889938,0.08940588682889938,0.08940588682889938,0.08940588682889938,262908800,0.0,0.0
1984-12-06,0.09368421137332916,0.09411196233399939,0.09368421137332916,0.09368421137332916,317273600,0.0,0.0
1984-12-07,0.09368420784557524,0.09710623253656166,0.09282870024495504,0.09325645118951797,494524800,0.0,0.0
1984-12-10,0.09325643276810888,0.09325643276810888,0.09154541790485382,0.09154541790485382,111484800,0.0,0.0
1984-12-11,0.09154542555467035,0.09282868966509172,0.09026216715574265,0.09026216715574265,123782400,0.0,0.0
1984-12-12,0.09026214451660818,0.09026214451660818,0.08726710081100464,0.08726710081100464,110073600,0.0,0.0
1984-12-13,0.08812263607978821,0.0898344165403483,0.08812263607978821,0.08812263607978821,66841600,0.0,0.0
1984-12-14,0.08812263020205244,0.091117674658859,0.08812263020205244,0.09026216715574265,96140800,0.0,0.0
1984-12-17,0.0924009159207344,0.09325642326518488,0.0924009159207344,0.0924009159207344,125238400,0.0,0.0
1984-12-18,0.09796175360679626,0.09838949887374032,0.09796175360679626,0.09796175360679626,340569600,0.0,0.0
1984-12-19,0.09796175913793122,0.09838950442902672,0.09411197155714035,0.09411197155714035,317497600,0.0,0.0
1984-12-20,0.09411196233399939,0.09582297759966941,0.09368421137332916,0.09368421137332916,139843200,0.0,0.0
1984-12-21,0.09368417979315642,0.09411193060963534,0.09154540857628395,0.0924009159207344,123894400,0.0,0.0
1984-12-24,0.09411197155714035,0.09453972827122605,0.09411197155714035,0.09411197155714035,67536000,0.0,0.0
1984-12-26,0.09453969448804855,0.09539520189901454,0.09453969448804855,0.09453969448804855,67177600,0.0,0.0
1984-12-27,0.09496740996837616,0.09539516637029323,0.09496740996837616,0.09496740996837616,98761600,0.0,0.0
1984-12-28,0.09496742358677937,0.09881720319863976,0.09453967283501344,0.09838944673538208,165334400,0.0,0.0
1984-12-31,0.09967274218797684,0.1001004873400995,0.09967274218797684,0.09967274218797684,207760000,0.0,0.0
1985-01-02,0.09967272913748186,0.09967272913748186,0.09539519250392914,0.09539519250392914,175302400,0.0,0.0
1985-01-03,0.0971062183380127,0.09967274647609835,0.0971062183380127,0.0971062183380127,166611200,0.0,0.0
1985-01-04,0.0971062183380127,0.0975339749315248,0.09582295998046335,0.0971062183380127,137267200,0.0,0.0
1985-01-07,0.09710623718246594,0.09753399385898859,0.0966784805059433,0.0966784805059433,170912000,0.0,0.0
1985-01-08,0.09667847693796539,0.09753399025943743,0.09582297503948212,0.09582297503948212,141120000,0.0,0.0
1985-01-09,0.09838944673538208,0.09967271612515513,0.09838944673538208,0.09838944673538208,166723200,0.0,0.0
1985-01-10,0.10266781598329544,0.1030955727053767,0.10266781598329544,0.10266781598329544,277065600,0.0,0.0
1985-01-11,0.10266778245631306,0.10352329562110091,0.10095600220961612,0.10181228071451187,205049600,0.0,0.0
1985-01-14,0.10480654984712601,0.10566205155547514,0.10480654984712601,0.10480654984712601,270435200,0.0,0.0
1985-01-15,0.10480658817071127,0.10651760363604586,0.10266781598329544,0.10266781598329544,264969600,0.0,0.0
1985-01-16,0.10352330654859543,0.10523432163579217,0.10352330654859543,0.10352330654859543,189884800,0.0,0.0
1985-01-17,0.1035233343973717,0.10523434994484815,0.0962507501244545,0.0962507501244545,547523200,0.0,0.0
1985-01-18,0.09625073827005134,0.10010051421048524,0.09582298158011773,0.09796175360679626,352665600,0.0,0.0
1985-01-21,0.10010045766830444,0.10095597056493148,0.10010045766830444,0.10010045766830444,325427200,0.0,0.0
1985-01-22,0.10309552401304244,0.10352328053309297,0.10309552401304244,0.10309552401304245,424838400,0.0,0.0
1985-01-23,0.10309551811908928,0.10352327461468504,0.101383738219738,0.101383738219738,430505600,0.0,0.0
1985-01-24,0.10138378382353096,0.10138378382353096,0.09924501180648804,0.09924501180648804,397062400,0.0,0.0
1985-01-25,0.09924496716474358,0.101383738219738,0.09710619610974916,0.101383738219738,318460800,0.0,0.0
1985-01-28,0.10352330654859543,0.10480656500824602,0.10352330654859543,0.10352330654859543,412182400,0.0,0.0
1985-01-29,0.10352329574589055,0.10437879748872296,0.10224002599716187,0.10224002599716187,223731200,0.0,0.0
1985-01-30,0.10224002599716187,0.10437879748872296,0.10224002599716187,0.10224002599716187,492441600,0.0,0.0
1985-01-31,0.10224005111685128,0.10266780780485776,0.09924501180648804,0.09924501180648804,276236800,0.0,0.0
1985-02-01,0.09924501225360756,0.09967276894354118,0.09710624022692903,0.09796175360679626,137737600,0.0,0.0
1985-02-04,0.10010045766830444,0.10052821411661797,0.10010045766830444,0.10010045766830444,218019200,0.0,0.0
1985-02-05,0.1009560376405716,0.10266781848802536,0.1009560376405716,0.1009560376405716,190041600,0.0,0.0
1985-02-06,0.10266781598329544,0.10266781598329544,0.10266781598329544,0.10266781598329544,194432000,0.0,0.0
1985-02-07,0.10266778258007143,0.1039510409058134,0.10224002599716187,0.10224002599716187,245481600,0.0,0.0
1985-02-08,0.10224002599716187,0.10266778258007143,0.10095600233131108,0.10224002599716187,132025600,0.0,0.0
1985-02-11,0.10437878966331482,0.10523430276499506,0.10437878966331482,0.10437878966331482,346953600,0.0,0.0
1985-02-12,0.10437879736290208,0.10480655394529602,0.10181228071451187,0.10181228071451187,226508800,0.0,0.0
1985-02-13,0.1018122833607997,0.1018122833607997,0.0971062183380127,0.0971062183380127,527027200,0.0,0.0
1985-02-14,0.09710621100945346,0.09796172413191251,0.09453969448804855,0.09453969448804855,426832000,0.0,0.0
1985-02-15,0.09453971648026283,0.09625073170021814,0.09368420887028517,0.09582297503948212,173622400,0.0,0.0
1985-02-19,0.09539520189901454,0.09539520189901454,0.09453969448804855,0.09453969448804855,149833600,0.0,0.0
1985-02-20,0.09453970467132444,0.09496745556713579,0.09026216715574265,0.09026216715574265,219968000,0.0,0.0
1985-02-21,0.09197317808866501,0.0924009289655321,0.09197317808866501,0.09197317808866501,308224000,0.0,0.0
1985-02-22,0.09197317225515059,0.09539520189901454,0.09197317225515059,0.09453969448804855,226531200,0.0,0.0
1985-02-25,0.09453971544619542,0.09496746639075836,0.09325645118951797,0.09325645118951797,98537600,0.0,0.0
1985-02-26,0.09325643276810888,0.09368418933966925,0.09154541790485382,0.09154541790485382,188966400,0.0,0.0
1985-02-27,0.09154542440902975,0.09154542440902975,0.08598385751247406,0.08598385751247406,403580800,0.0,0.0
1985-02-28,0.0859838879522691,0.0859838879522691,0.08470062911510468,0.08470062911510468,319065600,0.0,0.0
1985-03-01,0.08470058631908846,0.08512833714485168,0.08213406423003093,0.08512833714485168,247430400,0.0,0.0
1985-03-04,0.08641161769628525,0.08897814027990097,0.08641161769628525,0.08641161769628525,153104000,0.0,0.0
1985-03-05,0.0885503813624382,0.0885503813624382,0.0885503813624382,0.0885503813624382,130771200,0.0,0.0
1985-03-06,0.08855036858975225,0.08855036858975225,0.0842728316783905,0.0842728316783905,193603200,0.0,0.0
1985-03-07,0.08427282582025308,0.08470058233740065,0.07571698725223541,0.07571698725223541,733980800,0.0,0.0
1985-03-08,0.0757169890892322,0.0757169890892322,0.07101170155540719,0.07357822358608246,473558400,0.0,0.0
1985-03-11,0.07614476978778839,0.07657252073960451,0.07614476978778839,0.07614476978778839,286003200,0.0,0.0
1985-03-12,0.07871206104755402,0.07956756869609288,0.07871206104755402,0.07871206104755402,219430400,0.0,0.0
1985-03-13,0.07871207827540412,0.07871207827540412,0.07443377375602722,0.07443377375602722,251126400,0.0,0.0
1985-03-14,0.07443377375602722,0.07486152481817196,0.07443377375602722,0.07443377375602722,241606400,0.0,0.0
1985-03-15,0.0744337398795784,0.07913979903076385,0.07400598330061929,0.07742801308631897,181417600,0.0,0.0
1985-03-18,0.07828433066606522,0.07913983853958359,0.07828433066606522,0.07828433066606522,124768000,0.0,0.0
1985-03-19,0.07828431700271384,0.07913982472691618,0.0752892717719078,0.0752892717719078,171449600,0.0,0.0
1985-03-20,0.07614476978778839,0.07742802835473116,0.07614476978778839,0.07614476978778839,404969600,0.0,0.0
1985-03-21,0.07742801308631897,0.07871204245180474,0.07742801308631897,0.07742801308631897,162467200,0.0,0.0
1985-03-22,0.07742802835473116,0.07871205797342103,0.07614476978778839,0.07614476978778839,80371200,0.0,0.0
1985-03-25,0.07614476292116684,0.07614476292116684,0.07400599122047424,0.07400599122047424,109961600,0.0,0.0
1985-03-26,0.07700024545192719,0.07700024545192719,0.07700024545192719,0.07700024545192719,121430400,0.0,0.0
1985-03-27,0.07700028365532849,0.07785655668023708,0.07486151158809662,0.07486151158809662,111350400,0.0,0.0
1985-03-28,0.07486151158809662,0.07614477597073473,0.07486151158809662,0.07486151158809662,129606400,0.0,0.0
1985-03-29,0.07486147992943276,0.07614474376938297,0.07486147992943276,0.07571698725223541,87180800,0.0,0.0
1985-04-01,0.07571700629643076,0.07742802137238727,0.07400599122047424,0.07400599122047424,114060800,0.0,0.0
1985-04-02,0.07400597826803453,0.07443373481790516,0.0718672126531601,0.0718672126531601,227427200,0.0,0.0
1985-04-03,0.0718672126531601,0.07229496349153781,0.0718672126531601,0.0718672126531601,242659200,0.0,0.0
1985-04-04,0.07186721074696162,0.07229496157399372,0.07058395255437254,0.0714394599199295,161862400,0.0,0.0
1985-04-08,0.07143947794528203,0.07186722888024272,0.0671619400382042,0.0671619400382042,198732800,0.0,0.0
1985-04-09,0.0671619400382042,0.06758969097316488,0.0671619400382042,0.0671619400382042,263894400,0.0,0.0
1985-04-10,0.0718672126531601,0.07272272004140845,0.0718672126531601,0.0718672126531601,226912000,0.0,0.0
1985-04-11,0.07315045595169067,0.0752892268415908,0.07315045595169067,0.07315045595169067,146675200,0.0,0.0
1985-04-12,0.07315046893955068,0.07315046893955068,0.07101170338140464,0.0714394599199295,72531200,0.0,0.0
1985-04-15,0.07315045595169067,0.07400596316535238,0.07315045595169067,0.07315045595169067,59830400,0.0,0.0
1985-04-16,0.07400599122047424,0.07443374784521033,0.07400599122047424,0.07400599122047424,67648000,0.0,0.0
1985-04-17,0.07742801308631897,0.07828429158433893,0.07742801308631897,0.07742801308631897,123244800,0.0,0.0
1985-04-18,0.07828433066606522,0.07871208174707632,0.07828433066606522,0.07828433066606522,202428800,0.0,0.0
1985-04-19,0.07828427453781359,0.07828427453781359,0.07657248896611273,0.07700024545192719,96028800,0.0,0.0
1985-04-22,0.0770002704591451,0.0770002704591451,0.07400599122047424,0.07400599122047424,102592000,0.0,0.0
1985-04-23,0.07571698725223541,0.07614474376938297,0.07571698725223541,0.07571698725223541,118294400,0.0,0.0
1985-04-24,0.07571702277826141,0.07700028722031249,0.0752892717719078,0.0752892717719078,78937600,0.0,0.0
1985-04-25,0.0752892717719078,0.07571702277826141,0.0752892717719078,0.0752892717719078,87628800,0.0,0.0
1985-04-26,0.07528926828614095,0.07742803464187793,0.07486151158809662,0.07486151158809662,119705600,0.0,0.0
1985-04-29,0.07486148761840437,0.07528924417948651,0.07229496538639069,0.07229496538639069,62204800,0.0,0.0
1985-04-30,0.07272274047136307,0.0731504914299086,0.07272274047136307,0.07272274047136307,94729600,0.0,0.0
1985-05-01,0.07272271811251858,0.07315046893955068,0.0714394599199295,0.0714394599199295,57344000,0.0,0.0
1985-05-02,0.07058396883987143,0.07058396883987143,0.06587867438793182,0.06587867438793182,329772800,0.0,0.0
1985-05-03,0.06587868984792927,0.06887296987665951,0.06587868984792927,0.06844521313905716,158121600,0.0,0.0
1985-05-06,0.0684451551062997,0.0693006621446482,0.0675896480679512,0.0675896480679512,56134400,0.0,0.0
1985-05-07,0.06844521313905716,0.06844521313905716,0.06844521313905716,0.06844521313905716,107609600,0.0,0.0
1985-05-08,0.06801742315292358,0.06801742315292358,0.06801742315292358,0.06801742315292358,144390400,0.0,0.0
1985-05-09,0.06844521313905716,0.06887296987665951,0.06844521313905716,0.06844521313905716,127075200,0.0,0.0
1985-05-10,0.06844519615295983,0.07015621125575447,0.06844519615295983,0.06930070370435715,136080000,0.0,0.0
1985-05-13,0.06930072090276646,0.06972847764036881,0.06844521313905716,0.06844521313905716,87225600,0.0,0.0
1985-05-14,0.0684451551062997,0.06887291148121924,0.0675896480679512,0.0675896480679512,121744000,0.0,0.0
1985-05-15,0.06844521313905716,0.06972847764036881,0.06844521313905716,0.06844521313905716,130435200,0.0,0.0
1985-05-16,0.07315045595169067,0.0752892268415908,0.07315045595169067,0.07315045595169067,230540800,0.0,0.0
1985-05-17,0.07315050914660123,0.07571703265395732,0.0727227580844565,0.07443377375602722,211859200,0.0,0.0
1985-05-20,0.07443371962792909,0.0761447340552525,0.07315045595169067,0.07315045595169067,197187200,0.0,0.0
1985-05-21,0.07272272200950075,0.07272272200950075,0.07101170718669891,0.07101170718669891,152544000,0.0,0.0
1985-05-22,0.07101169779627688,0.07143945430115835,0.07058394700288773,0.07058394700288773,120556800,0.0,0.0
1985-05-23,0.07015616918299669,0.07015616918299669,0.0675896480679512,0.0675896480679512,239164800,0.0,0.0
1985-05-24,0.06758968035398283,0.06758968035398283,0.06202811375260353,0.06202811375260353,589478400,0.0,0.0
1985-05-28,0.061172598907075264,0.061172598907075264,0.05775057524442673,0.05775057524442673,510966400,0.0,0.0
1985-05-29,0.058606088161468506,0.05903383901816944,0.058606088161468506,0.058606088161468506,246556800,0.0,0.0
1985-05-30,0.060317106544971466,0.06117261410099586,0.060317106544971466,0.060317106544971466,314921600,0.0,0.0
1985-05-31,0.06031709153426688,0.061600355404693316,0.05946158990263939,0.05946158990263939,369420800,0.0,0.0
1985-06-03,0.05817834003311135,0.05817834003311135,0.05475630983710289,0.05475630983710289,576016000,0.0,0.0
1985-06-04,0.059033844619989395,0.05946160122877402,0.059033844619989395,0.059033844619989395,401923200,0.0,0.0
1985-06-05,0.059033833403983355,0.060744848091053925,0.05775057524442673,0.05775057524442673,286406400,0.0,0.0
1985-06-06,0.05817832797765732,0.05817832797765732,0.05817832797765732,0.05817832797765732,271196800,0.0,0.0
1985-06-07,0.05817832995787439,0.05817832995787439,0.056039564311504364,0.056039564311504364,475238400,0.0,0.0
1985-06-10,0.05603957384196365,0.056467324759386595,0.05518406629562378,0.05518406629562378,316131200,0.0,0.0
1985-06-11,0.05518406629562378,0.056467324759386595,0.05518406629562378,0.05518406629562378,300720000,0.0,0.0
1985-06-12,0.055184060971509595,0.055611811847663485,0.05390079692006111,0.05390079692006111,247990400,0.0,0.0
1985-06-13,0.05390080120989147,0.05432855783158285,0.050905756652355194,0.050905756652355194,379523200,0.0,0.0
1985-06-14,0.050905769841307444,0.05390081517481685,0.0504780188202858,0.0504780188202858,565667200,0.0,0.0
1985-06-17,0.050905756652355194,0.051333513274046574,0.050905756652355194,0.050905756652355194,236342400,0.0,0.0
1985-06-18,0.052189018577337265,0.05304452607269391,0.052189018577337265,0.052189018577337265,265216000,0.0,0.0
1985-06-19,0.05347229540348053,0.05432857424574701,0.05347229540348053,0.05347229540348053,171987200,0.0,0.0
1985-06-20,0.05390079692006111,0.05390079692006111,0.05390079692006111,0.05390079692006111,190803200,0.0,0.0
1985-06-21,0.05518406629562378,0.056467324759386595,0.05518406629562378,0.05518406629562378,166140800,0.0,0.0
1985-06-24,0.059033844619989395,0.05988935212606496,0.059033844619989395,0.059033844619989395,205766400,0.0,0.0
1985-06-25,0.059889331459999084,0.061172589420550594,0.059889331459999084,0.059889331459999084,293910400,0.0,0.0
1985-06-26,0.06202811375260353,0.06202811375260353,0.06202811375260353,0.06202811375260353,132204800,0.0,0.0
1985-06-27,0.0628836452960968,0.0633114020392586,0.0628836452960968,0.0628836452960968,192460800,0.0,0.0
1985-06-28,0.06288363450685382,0.06331139117662338,0.061600375920534134,0.061600375920534134,135744000,0.0,0.0
1985-07-01,0.06202811375260353,0.06245587033185252,0.06202811375260353,0.06202811375260353,103443200,0.0,0.0
